content_type,content_category,dates,sentiment,score
GIF,education,"2021-02-22 00:00:00",neutral,20
GIF,education,"2021-01-22 00:00:00",negative,0
GIF,education,"2021-01-08 00:00:00",negative,0
GIF,education,"2021-01-03 00:00:00",neutral,20
GIF,education,"2020-07-23 00:00:00",negative,0
GIF,education,"2020-10-13 00:00:00",neutral,20
GIF,veganism,"2021-03-04 00:00:00",positive,70
GIF,veganism,"2020-12-20 00:00:00",positive,70
GIF,veganism,"2021-03-06 00:00:00",positive,65
GIF,veganism,"2020-10-11 00:00:00",positive,65
GIF,veganism,"2020-12-09 00:00:00",positive,65
GIF,veganism,"2020-09-23 00:00:00",positive,65
photo,food,"2020-08-03 00:00:00",positive,45
photo,food,"2021-05-29 00:00:00",negative,10
photo,food,"2021-02-25 00:00:00",positive,45
GIF,tennis,"2020-08-09 00:00:00",positive,70
GIF,animals,"2021-04-14 00:00:00",negative,10
GIF,animals,"2021-01-14 00:00:00",positive,72
GIF,animals,"2021-03-01 00:00:00",positive,72
GIF,soccer,"2021-06-08 00:00:00",positive,30
GIF,soccer,"2020-11-26 00:00:00",positive,30
GIF,soccer,"2020-12-18 00:00:00",negative,5
GIF,soccer,"2020-10-17 00:00:00",positive,30
GIF,soccer,"2020-08-01 00:00:00",negative,5
video,travel,"2020-11-13 00:00:00",positive,70
GIF,science,"2021-01-12 00:00:00",positive,70
GIF,science,"2020-10-13 00:00:00",negative,0
GIF,science,"2020-07-27 00:00:00",negative,12
GIF,science,"2021-04-12 00:00:00",negative,0
GIF,science,"2021-01-08 00:00:00",negative,0
GIF,science,"2020-06-26 00:00:00",positive,70
GIF,science,"2021-01-06 00:00:00",negative,12
GIF,science,"2020-11-06 00:00:00",positive,70
video,Fitness,"2020-06-18 00:00:00",neutral,20
video,Fitness,"2020-12-17 00:00:00",negative,5
video,Fitness,"2021-01-12 00:00:00",negative,5
video,Fitness,"2020-07-08 00:00:00",neutral,20
video,Fitness,"2021-03-21 00:00:00",positive,50
video,Fitness,"2021-04-11 00:00:00",positive,50
audio,cooking,"2020-07-09 00:00:00",neutral,35
audio,cooking,"2021-01-30 00:00:00",neutral,20
audio,cooking,"2020-07-24 00:00:00",positive,50
audio,cooking,"2020-08-05 00:00:00",neutral,35
audio,cooking,"2020-07-29 00:00:00",neutral,20
audio,cooking,"2021-05-13 00:00:00",neutral,20
audio,cooking,"2020-12-07 00:00:00",positive,45
audio,"public speaking","2021-03-01 00:00:00",negative,15
GIF,food,"2020-08-10 00:00:00",positive,30
GIF,food,"2020-08-03 00:00:00",positive,30
GIF,food,"2020-09-25 00:00:00",positive,30
GIF,food,"2020-09-16 00:00:00",positive,30
GIF,food,"2020-12-03 00:00:00",positive,30
GIF,food,"2021-06-17 00:00:00",negative,10
GIF,food,"2020-08-02 00:00:00",negative,10
GIF,food,"2020-12-29 00:00:00",negative,10
GIF,food,"2021-04-21 00:00:00",positive,30
video,fitness,"2021-05-08 00:00:00",negative,0
video,fitness,"2020-07-28 00:00:00",negative,0
video,fitness,"2020-09-04 00:00:00",neutral,20
audio,science,"2020-09-26 00:00:00",positive,70
audio,science,"2021-02-04 00:00:00",negative,15
video,education,"2021-01-11 00:00:00",neutral,20
video,education,"2020-12-22 00:00:00",neutral,20
video,science,"2020-09-13 00:00:00",positive,45
video,cooking,"2020-09-09 00:00:00",positive,72
video,cooking,"2020-10-08 00:00:00",negative,15
GIF,cooking,"2020-07-27 00:00:00",negative,15
GIF,cooking,"2020-09-02 00:00:00",positive,60
GIF,cooking,"2020-11-28 00:00:00",negative,15
GIF,cooking,"2020-08-27 00:00:00",positive,60
GIF,cooking,"2020-10-30 00:00:00",negative,15
GIF,cooking,"2020-07-21 00:00:00",negative,15
GIF,cooking,"2020-08-05 00:00:00",positive,70
GIF,cooking,"2020-07-26 00:00:00",positive,60
GIF,cooking,"2021-04-27 00:00:00",positive,60
GIF,travel,"2020-09-27 00:00:00",negative,10
GIF,travel,"2020-12-18 00:00:00",negative,10
GIF,travel,"2020-11-12 00:00:00",negative,10
GIF,technology,"2021-03-05 00:00:00",positive,30
GIF,technology,"2021-02-11 00:00:00",positive,45
GIF,technology,"2020-11-06 00:00:00",positive,30
GIF,technology,"2020-12-27 00:00:00",positive,30
GIF,technology,"2021-01-01 00:00:00",positive,50
GIF,technology,"2020-08-11 00:00:00",positive,45
GIF,technology,"2020-09-24 00:00:00",positive,30
GIF,technology,"2021-06-17 00:00:00",positive,50
GIF,technology,"2020-11-10 00:00:00",positive,50
GIF,technology,"2020-07-29 00:00:00",positive,30
GIF,science,"2021-04-30 00:00:00",negative,10
GIF,science,"2021-01-08 00:00:00",neutral,35
GIF,science,"2020-11-10 00:00:00",negative,10
GIF,science,"2020-10-04 00:00:00",positive,72
GIF,science,"2021-04-03 00:00:00",negative,10
GIF,science,"2020-12-19 00:00:00",neutral,35
video,culture,"2021-01-28 00:00:00",positive,72
video,culture,"2020-08-07 00:00:00",neutral,35
video,culture,"2021-06-17 00:00:00",positive,70
video,culture,"2021-06-09 00:00:00",positive,70
video,animals,"2020-08-14 00:00:00",positive,30
video,animals,"2021-04-13 00:00:00",positive,30
photo,education,"2021-04-27 00:00:00",positive,70
photo,education,"2020-10-17 00:00:00",positive,70
photo,education,"2020-09-13 00:00:00",negative,12
photo,education,"2021-06-03 00:00:00",negative,10
photo,education,"2021-04-28 00:00:00",positive,70
photo,education,"2021-04-26 00:00:00",negative,12
photo,education,"2020-12-13 00:00:00",positive,70
video,tennis,"2021-05-29 00:00:00",positive,30
video,tennis,"2021-05-01 00:00:00",neutral,20
video,tennis,"2020-10-13 00:00:00",positive,30
video,tennis,"2021-03-27 00:00:00",positive,30
video,tennis,"2021-01-19 00:00:00",neutral,20
video,tennis,"2020-07-08 00:00:00",positive,30
video,education,"2020-12-14 00:00:00",positive,75
video,education,"2021-05-11 00:00:00",neutral,20
video,education,"2020-10-22 00:00:00",neutral,20
video,education,"2021-04-08 00:00:00",neutral,20
video,education,"2020-07-23 00:00:00",positive,75
video,education,"2020-08-29 00:00:00",neutral,20
GIF,veganism,"2020-07-15 00:00:00",positive,45
GIF,veganism,"2021-04-17 00:00:00",positive,50
GIF,veganism,"2021-04-02 00:00:00",positive,45
GIF,veganism,"2020-11-23 00:00:00",positive,45
GIF,veganism,"2020-09-28 00:00:00",positive,45
GIF,veganism,"2021-01-28 00:00:00",neutral,35
GIF,veganism,"2020-12-24 00:00:00",positive,45
GIF,veganism,"2021-01-20 00:00:00",positive,45
GIF,veganism,"2020-07-04 00:00:00",positive,50
GIF,veganism,"2020-08-13 00:00:00",neutral,35
GIF,veganism,"2020-06-28 00:00:00",positive,50
audio,animals,"2020-11-10 00:00:00",neutral,20
audio,animals,"2020-11-08 00:00:00",positive,75
audio,animals,"2020-07-27 00:00:00",positive,75
audio,animals,"2021-03-11 00:00:00",neutral,20
audio,animals,"2020-09-23 00:00:00",neutral,20
video,"healthy eating","2020-07-27 00:00:00",neutral,20
video,"healthy eating","2020-11-18 00:00:00",neutral,20
video,travel,"2020-07-24 00:00:00",negative,10
video,travel,"2020-08-10 00:00:00",negative,10
video,travel,"2020-12-22 00:00:00",negative,10
photo,soccer,"2020-10-16 00:00:00",positive,65
photo,soccer,"2021-01-14 00:00:00",positive,65
photo,soccer,"2020-10-07 00:00:00",positive,65
photo,"public speaking","2020-11-30 00:00:00",negative,0
photo,"public speaking","2020-06-26 00:00:00",negative,0
photo,"public speaking","2020-10-24 00:00:00",positive,70
photo,"public speaking","2020-09-22 00:00:00",positive,70
video,dogs,"2020-11-18 00:00:00",neutral,35
video,dogs,"2020-10-26 00:00:00",neutral,20
audio,"public speaking","2021-04-09 00:00:00",neutral,35
audio,"public speaking","2021-03-27 00:00:00",neutral,35
audio,"public speaking","2021-05-29 00:00:00",neutral,35
audio,"public speaking","2021-03-04 00:00:00",neutral,35
audio,"public speaking","2020-08-14 00:00:00",neutral,35
photo,"public speaking","2021-06-02 00:00:00",positive,30
photo,"public speaking","2021-05-11 00:00:00",positive,30
photo,"public speaking","2021-04-13 00:00:00",positive,75
photo,"public speaking","2021-04-25 00:00:00",positive,70
photo,"public speaking","2021-01-01 00:00:00",positive,30
photo,"public speaking","2020-11-16 00:00:00",positive,30
GIF,culture,"2020-08-03 00:00:00",positive,45
GIF,culture,"2021-03-29 00:00:00",positive,50
GIF,culture,"2020-08-16 00:00:00",positive,45
GIF,culture,"2021-05-16 00:00:00",positive,45
GIF,culture,"2020-07-31 00:00:00",positive,45
photo,dogs,"2021-05-06 00:00:00",negative,5
photo,dogs,"2020-06-22 00:00:00",positive,72
photo,dogs,"2020-09-28 00:00:00",positive,72
photo,dogs,"2021-03-30 00:00:00",negative,5
photo,dogs,"2021-02-16 00:00:00",negative,10
photo,dogs,"2021-02-27 00:00:00",negative,10
photo,food,"2021-05-28 00:00:00",positive,70
photo,food,"2021-06-15 00:00:00",negative,10
GIF,soccer,"2020-12-23 00:00:00",negative,10
audio,"healthy eating","2021-01-15 00:00:00",positive,70
audio,"healthy eating","2020-07-24 00:00:00",positive,45
audio,"healthy eating","2020-11-29 00:00:00",positive,45
video,science,"2020-11-05 00:00:00",positive,60
video,science,"2020-08-23 00:00:00",positive,60
video,science,"2021-01-31 00:00:00",positive,75
video,science,"2020-08-19 00:00:00",positive,75
video,science,"2021-04-20 00:00:00",positive,60
video,science,"2021-01-29 00:00:00",positive,60
video,science,"2020-08-05 00:00:00",positive,60
video,science,"2021-02-28 00:00:00",positive,60
video,science,"2020-09-25 00:00:00",positive,60
video,science,"2021-04-04 00:00:00",positive,75
video,soccer,"2020-12-17 00:00:00",negative,5
photo,cooking,"2021-04-25 00:00:00",neutral,20
photo,cooking,"2021-03-04 00:00:00",positive,50
photo,cooking,"2020-08-07 00:00:00",neutral,20
photo,cooking,"2021-02-25 00:00:00",positive,50
photo,cooking,"2021-06-03 00:00:00",neutral,35
photo,cooking,"2020-10-27 00:00:00",neutral,20
photo,cooking,"2020-08-25 00:00:00",neutral,20
photo,cooking,"2020-07-05 00:00:00",neutral,35
GIF,soccer,"2021-02-07 00:00:00",positive,75
GIF,soccer,"2021-01-18 00:00:00",negative,15
GIF,soccer,"2021-01-04 00:00:00",positive,75
GIF,soccer,"2021-02-15 00:00:00",positive,65
GIF,soccer,"2021-04-28 00:00:00",negative,15
GIF,soccer,"2020-09-08 00:00:00",positive,75
GIF,soccer,"2020-08-04 00:00:00",positive,65
GIF,tennis,"2020-07-17 00:00:00",positive,60
GIF,tennis,"2020-07-20 00:00:00",positive,60
video,animals,"2020-10-16 00:00:00",negative,12
video,animals,"2021-06-14 00:00:00",positive,75
video,animals,"2021-05-03 00:00:00",positive,70
video,animals,"2020-10-23 00:00:00",negative,12
video,animals,"2021-05-15 00:00:00",positive,75
video,animals,"2020-10-08 00:00:00",positive,75
video,animals,"2021-06-10 00:00:00",negative,12
video,animals,"2020-09-21 00:00:00",positive,75
audio,animals,"2020-09-13 00:00:00",negative,0
audio,animals,"2021-02-19 00:00:00",positive,60
audio,animals,"2020-12-06 00:00:00",neutral,35
audio,animals,"2020-12-13 00:00:00",neutral,35
audio,animals,"2020-10-19 00:00:00",neutral,35
GIF,"public speaking","2020-10-15 00:00:00",positive,60
GIF,"public speaking","2020-11-25 00:00:00",positive,60
GIF,"public speaking","2021-02-10 00:00:00",positive,60
GIF,"public speaking","2020-12-02 00:00:00",positive,60
GIF,"public speaking","2020-07-09 00:00:00",positive,60
GIF,"public speaking","2021-01-26 00:00:00",positive,60
photo,fitness,"2020-10-19 00:00:00",negative,0
photo,fitness,"2020-12-28 00:00:00",negative,0
photo,fitness,"2020-10-14 00:00:00",negative,0
photo,fitness,"2020-12-13 00:00:00",negative,0
photo,culture,"2020-08-25 00:00:00",neutral,35
photo,culture,"2021-05-10 00:00:00",neutral,35
photo,culture,"2020-07-15 00:00:00",positive,72
photo,culture,"2020-07-24 00:00:00",positive,65
photo,culture,"2020-09-29 00:00:00",positive,65
photo,cooking,"2020-08-27 00:00:00",neutral,35
photo,cooking,"2021-06-10 00:00:00",negative,12
photo,cooking,"2020-11-27 00:00:00",neutral,35
photo,cooking,"2021-01-13 00:00:00",neutral,35
photo,cooking,"2021-04-26 00:00:00",negative,12
photo,cooking,"2021-04-01 00:00:00",negative,12
photo,cooking,"2021-01-24 00:00:00",negative,12
audio,tennis,"2021-06-07 00:00:00",negative,12
audio,tennis,"2021-04-01 00:00:00",negative,12
audio,tennis,"2021-06-09 00:00:00",positive,70
audio,tennis,"2021-02-05 00:00:00",negative,12
audio,tennis,"2020-12-21 00:00:00",negative,12
audio,tennis,"2020-12-15 00:00:00",positive,70
audio,tennis,"2020-10-03 00:00:00",positive,70
audio,tennis,"2020-10-20 00:00:00",positive,70
audio,tennis,"2020-07-20 00:00:00",positive,70
audio,tennis,"2021-02-28 00:00:00",positive,70
audio,tennis,"2021-03-06 00:00:00",negative,12
video,technology,"2021-04-23 00:00:00",positive,75
video,technology,"2021-03-09 00:00:00",positive,75
video,technology,"2020-10-21 00:00:00",positive,75
photo,"healthy eating","2020-11-29 00:00:00",positive,30
photo,culture,"2020-08-04 00:00:00",negative,0
video,"healthy eating","2021-02-10 00:00:00",positive,72
video,"healthy eating","2020-10-10 00:00:00",positive,72
video,"healthy eating","2020-10-09 00:00:00",negative,10
video,"healthy eating","2021-01-23 00:00:00",positive,72
video,"healthy eating","2021-02-03 00:00:00",negative,10
video,"healthy eating","2020-08-27 00:00:00",positive,72
video,"healthy eating","2021-03-12 00:00:00",negative,10
video,"healthy eating","2021-05-31 00:00:00",negative,10
video,"healthy eating","2020-09-21 00:00:00",negative,10
video,"healthy eating","2021-06-07 00:00:00",positive,72
video,"healthy eating","2020-09-16 00:00:00",positive,72
video,"healthy eating","2020-10-26 00:00:00",positive,72
video,"healthy eating","2021-03-15 00:00:00",negative,10
audio,"healthy eating","2020-11-28 00:00:00",positive,30
audio,"healthy eating","2021-02-22 00:00:00",positive,65
audio,"healthy eating","2020-11-30 00:00:00",positive,65
photo,veganism,"2020-09-07 00:00:00",positive,30
photo,veganism,"2021-01-09 00:00:00",negative,0
photo,veganism,"2020-10-12 00:00:00",negative,15
photo,veganism,"2021-01-31 00:00:00",negative,15
photo,veganism,"2020-06-26 00:00:00",positive,30
photo,veganism,"2020-07-12 00:00:00",positive,30
photo,veganism,"2020-11-26 00:00:00",negative,0
photo,veganism,"2020-08-14 00:00:00",positive,72
photo,veganism,"2021-03-24 00:00:00",negative,15
photo,veganism,"2021-02-11 00:00:00",negative,0
photo,veganism,"2020-09-12 00:00:00",positive,72
photo,veganism,"2020-12-21 00:00:00",positive,72
video,Soccer,"2020-09-14 00:00:00",positive,50
video,Soccer,"2020-12-14 00:00:00",positive,50
video,Soccer,"2020-07-06 00:00:00",positive,72
video,Soccer,"2021-05-04 00:00:00",positive,50
video,Soccer,"2021-02-03 00:00:00",positive,50
photo,soccer,"2021-02-19 00:00:00",positive,70
photo,culture,"2020-11-05 00:00:00",positive,70
photo,culture,"2020-10-11 00:00:00",positive,70
photo,culture,"2021-06-08 00:00:00",positive,70
photo,culture,"2021-04-04 00:00:00",positive,30
GIF,culture,"2020-06-19 00:00:00",positive,70
video,fitness,"2020-12-16 00:00:00",positive,65
audio,studying,"2021-05-06 00:00:00",negative,15
audio,technology,"2021-01-06 00:00:00",positive,75
audio,technology,"2020-10-21 00:00:00",negative,12
audio,technology,"2020-08-26 00:00:00",negative,12
audio,technology,"2020-12-02 00:00:00",positive,75
audio,technology,"2020-09-05 00:00:00",positive,70
audio,technology,"2021-06-11 00:00:00",positive,75
audio,technology,"2021-03-30 00:00:00",negative,12
video,"public speaking","2021-02-04 00:00:00",positive,50
video,"public speaking","2020-10-12 00:00:00",positive,72
video,"public speaking","2020-09-03 00:00:00",positive,45
video,"public speaking","2021-02-02 00:00:00",positive,45
video,"public speaking","2020-11-26 00:00:00",positive,72
audio,dogs,"2020-10-06 00:00:00",positive,75
audio,dogs,"2021-04-19 00:00:00",positive,75
audio,dogs,"2021-06-14 00:00:00",negative,0
photo,dogs,"2021-03-05 00:00:00",neutral,20
video,"public speaking","2021-01-06 00:00:00",positive,70
video,"public speaking","2020-11-05 00:00:00",negative,12
video,"public speaking","2020-12-28 00:00:00",positive,70
video,"public speaking","2021-06-11 00:00:00",positive,70
photo,animals,"2021-06-01 00:00:00",positive,70
audio,"healthy eating","2020-11-21 00:00:00",positive,75
audio,"healthy eating","2021-06-15 00:00:00",positive,75
audio,"healthy eating","2021-04-01 00:00:00",positive,75
audio,"healthy eating","2020-10-21 00:00:00",positive,75
audio,"healthy eating","2021-02-12 00:00:00",positive,75
audio,animals,"2021-06-08 00:00:00",positive,60
audio,animals,"2021-02-17 00:00:00",positive,60
GIF,technology,"2020-11-29 00:00:00",positive,60
GIF,technology,"2020-12-23 00:00:00",positive,60
video,cooking,"2020-11-24 00:00:00",positive,30
video,cooking,"2020-10-05 00:00:00",positive,50
video,cooking,"2020-12-03 00:00:00",positive,30
video,cooking,"2021-03-02 00:00:00",positive,50
video,cooking,"2021-01-03 00:00:00",positive,50
GIF,technology,"2021-04-28 00:00:00",negative,10
GIF,technology,"2021-02-23 00:00:00",neutral,35
GIF,technology,"2021-01-20 00:00:00",neutral,35
GIF,education,"2021-03-09 00:00:00",positive,70
video,"healthy eating","2021-04-27 00:00:00",positive,72
video,"healthy eating","2020-07-08 00:00:00",positive,75
video,"healthy eating","2021-02-04 00:00:00",positive,72
video,"healthy eating","2020-08-04 00:00:00",positive,75
video,"healthy eating","2020-07-30 00:00:00",positive,72
video,"healthy eating","2021-02-23 00:00:00",positive,75
GIF,technology,"2021-04-06 00:00:00",neutral,35
GIF,technology,"2021-05-29 00:00:00",neutral,35
GIF,technology,"2020-07-30 00:00:00",negative,5
GIF,technology,"2021-06-01 00:00:00",negative,5
GIF,technology,"2021-04-13 00:00:00",negative,5
audio,food,"2021-05-19 00:00:00",positive,65
video,fitness,"2021-03-21 00:00:00",positive,70
GIF,science,"2020-11-05 00:00:00",neutral,20
video,education,"2021-02-11 00:00:00",positive,75
video,education,"2021-05-23 00:00:00",positive,75
video,education,"2020-07-12 00:00:00",positive,70
video,education,"2021-02-10 00:00:00",positive,75
audio,technology,"2021-04-28 00:00:00",negative,5
photo,Animals,"2020-11-21 00:00:00",positive,70
photo,Animals,"2020-12-20 00:00:00",positive,50
photo,Animals,"2020-11-17 00:00:00",positive,50
photo,Animals,"2020-11-25 00:00:00",positive,50
audio,animals,"2020-10-26 00:00:00",positive,65
audio,animals,"2020-09-19 00:00:00",positive,65
audio,animals,"2021-01-13 00:00:00",negative,5
audio,animals,"2021-04-05 00:00:00",negative,5
audio,animals,"2021-02-26 00:00:00",negative,5
audio,animals,"2020-11-27 00:00:00",negative,5
audio,animals,"2020-10-26 00:00:00",positive,30
audio,animals,"2020-06-30 00:00:00",positive,70
audio,animals,"2020-06-25 00:00:00",positive,65
audio,animals,"2020-08-16 00:00:00",positive,70
audio,animals,"2020-08-07 00:00:00",positive,65
video,food,"2021-03-07 00:00:00",negative,15
video,food,"2020-11-27 00:00:00",negative,15
video,food,"2020-07-29 00:00:00",negative,15
video,food,"2020-10-31 00:00:00",negative,15
video,science,"2020-12-11 00:00:00",positive,70
audio,travel,"2020-07-11 00:00:00",negative,5
GIF,technology,"2020-11-25 00:00:00",positive,75
GIF,technology,"2020-08-26 00:00:00",positive,75
video,"public speaking","2021-03-12 00:00:00",positive,70
video,"public speaking","2020-09-24 00:00:00",positive,30
video,"public speaking","2020-07-25 00:00:00",positive,70
video,"public speaking","2021-03-30 00:00:00",positive,70
video,"public speaking","2021-02-07 00:00:00",negative,5
video,"public speaking","2020-12-15 00:00:00",positive,70
video,"public speaking","2021-04-08 00:00:00",negative,5
audio,science,"2021-02-25 00:00:00",neutral,20
audio,science,"2020-08-01 00:00:00",positive,70
audio,science,"2020-12-18 00:00:00",positive,70
audio,science,"2020-09-09 00:00:00",neutral,20
audio,science,"2021-03-21 00:00:00",neutral,20
photo,studying,"2020-11-05 00:00:00",positive,65
photo,studying,"2020-08-09 00:00:00",positive,72
photo,studying,"2020-10-20 00:00:00",positive,72
photo,studying,"2020-12-29 00:00:00",positive,65
photo,studying,"2021-03-16 00:00:00",negative,0
photo,studying,"2021-03-11 00:00:00",positive,65
photo,soccer,"2021-05-15 00:00:00",positive,45
photo,soccer,"2021-04-10 00:00:00",positive,72
photo,soccer,"2020-06-25 00:00:00",positive,45
photo,soccer,"2021-03-20 00:00:00",positive,72
photo,soccer,"2021-02-13 00:00:00",negative,5
photo,soccer,"2021-02-02 00:00:00",negative,5
photo,soccer,"2020-09-07 00:00:00",positive,72
photo,soccer,"2021-06-18 00:00:00",positive,72
photo,food,"2021-05-29 00:00:00",positive,75
photo,food,"2020-08-22 00:00:00",positive,30
photo,food,"2020-10-11 00:00:00",positive,30
photo,food,"2021-03-17 00:00:00",positive,30
photo,animals,"2021-01-10 00:00:00",negative,10
photo,animals,"2020-11-22 00:00:00",negative,10
audio,dogs,"2020-11-22 00:00:00",positive,72
audio,dogs,"2021-05-15 00:00:00",positive,30
photo,soccer,"2021-01-02 00:00:00",negative,10
photo,soccer,"2020-07-03 00:00:00",negative,10
GIF,"healthy eating","2021-05-08 00:00:00",positive,50
GIF,"healthy eating","2021-06-02 00:00:00",positive,50
GIF,"healthy eating","2020-10-15 00:00:00",positive,50
GIF,"healthy eating","2020-11-09 00:00:00",positive,50
photo,"healthy eating","2020-07-30 00:00:00",positive,30
photo,"healthy eating","2021-05-19 00:00:00",positive,30
photo,"healthy eating","2020-06-24 00:00:00",positive,30
photo,"healthy eating","2020-12-03 00:00:00",positive,30
audio,"public speaking","2020-07-29 00:00:00",positive,75
audio,"public speaking","2020-07-18 00:00:00",positive,30
GIF,culture,"2020-11-20 00:00:00",positive,70
GIF,culture,"2020-07-13 00:00:00",positive,70
GIF,culture,"2020-07-23 00:00:00",positive,70
GIF,culture,"2020-10-09 00:00:00",positive,70
GIF,culture,"2020-07-01 00:00:00",positive,70
GIF,culture,"2020-07-02 00:00:00",positive,70
photo,culture,"2021-04-11 00:00:00",neutral,20
audio,cooking,"2020-12-31 00:00:00",negative,0
audio,cooking,"2021-05-30 00:00:00",neutral,20
audio,cooking,"2020-08-18 00:00:00",negative,12
audio,cooking,"2020-10-21 00:00:00",negative,0
audio,cooking,"2020-11-17 00:00:00",negative,0
photo,technology,"2020-07-21 00:00:00",positive,70
photo,technology,"2021-04-08 00:00:00",positive,70
photo,technology,"2020-07-11 00:00:00",positive,70
photo,technology,"2021-04-03 00:00:00",positive,70
photo,technology,"2020-09-06 00:00:00",positive,70
photo,technology,"2021-06-13 00:00:00",positive,70
photo,technology,"2020-08-19 00:00:00",positive,70
audio,"public speaking","2020-09-16 00:00:00",positive,50
audio,"public speaking","2020-10-01 00:00:00",positive,50
audio,"public speaking","2020-09-11 00:00:00",positive,50
audio,"public speaking","2020-12-19 00:00:00",negative,10
photo,"healthy eating","2020-09-28 00:00:00",negative,10
video,education,"2021-03-10 00:00:00",positive,45
video,education,"2021-02-22 00:00:00",positive,45
video,education,"2021-04-21 00:00:00",positive,45
video,education,"2021-01-27 00:00:00",positive,70
video,education,"2021-05-17 00:00:00",positive,70
video,education,"2020-10-11 00:00:00",positive,70
GIF,dogs,"2020-12-11 00:00:00",positive,70
GIF,dogs,"2021-05-22 00:00:00",positive,70
GIF,dogs,"2020-08-06 00:00:00",positive,70
GIF,dogs,"2020-09-19 00:00:00",positive,70
GIF,dogs,"2020-07-16 00:00:00",positive,70
GIF,cooking,"2021-06-10 00:00:00",neutral,35
GIF,cooking,"2020-09-21 00:00:00",neutral,35
GIF,cooking,"2020-12-29 00:00:00",positive,30
GIF,cooking,"2021-04-29 00:00:00",neutral,35
GIF,cooking,"2020-08-16 00:00:00",positive,30
GIF,cooking,"2021-05-10 00:00:00",neutral,35
video,veganism,"2021-01-27 00:00:00",positive,75
video,veganism,"2021-01-25 00:00:00",positive,75
video,veganism,"2020-06-22 00:00:00",neutral,35
audio,Soccer,"2020-08-07 00:00:00",positive,75
audio,Soccer,"2021-03-08 00:00:00",neutral,20
audio,Soccer,"2020-07-20 00:00:00",positive,75
photo,animals,"2020-11-21 00:00:00",negative,0
photo,animals,"2021-03-12 00:00:00",negative,12
photo,animals,"2020-09-26 00:00:00",negative,12
audio,soccer,"2020-10-08 00:00:00",negative,12
audio,soccer,"2020-10-19 00:00:00",negative,12
audio,soccer,"2020-11-29 00:00:00",negative,12
GIF,tennis,"2020-07-14 00:00:00",positive,75
GIF,tennis,"2021-02-14 00:00:00",positive,45
GIF,tennis,"2020-09-02 00:00:00",negative,5
GIF,tennis,"2020-12-07 00:00:00",positive,45
GIF,tennis,"2021-02-22 00:00:00",neutral,20
GIF,tennis,"2020-07-22 00:00:00",positive,45
GIF,tennis,"2021-06-11 00:00:00",positive,45
audio,"healthy eating","2020-06-21 00:00:00",positive,75
audio,"healthy eating","2020-12-09 00:00:00",positive,75
audio,"healthy eating","2020-09-23 00:00:00",positive,75
audio,"healthy eating","2021-05-24 00:00:00",positive,60
audio,"healthy eating","2021-05-02 00:00:00",positive,60
GIF,soccer,"2021-04-10 00:00:00",neutral,35
GIF,soccer,"2020-12-26 00:00:00",neutral,35
GIF,soccer,"2021-02-09 00:00:00",neutral,35
GIF,tennis,"2020-11-08 00:00:00",positive,72
GIF,tennis,"2021-02-13 00:00:00",neutral,35
GIF,tennis,"2021-02-22 00:00:00",neutral,35
GIF,tennis,"2021-02-09 00:00:00",positive,72
GIF,tennis,"2021-01-20 00:00:00",neutral,35
audio,technology,"2020-07-05 00:00:00",negative,5
video,tennis,"2021-04-19 00:00:00",positive,65
video,dogs,"2020-09-13 00:00:00",negative,0
video,dogs,"2020-09-16 00:00:00",neutral,20
video,dogs,"2021-06-12 00:00:00",neutral,20
video,dogs,"2020-06-29 00:00:00",negative,0
video,dogs,"2020-12-03 00:00:00",neutral,20
video,dogs,"2021-05-03 00:00:00",negative,0
photo,"public speaking","2021-02-02 00:00:00",neutral,35
photo,"public speaking","2020-09-24 00:00:00",negative,10
photo,"public speaking","2021-05-01 00:00:00",negative,10
audio,education,"2020-07-22 00:00:00",negative,5
audio,education,"2021-01-14 00:00:00",positive,70
video,education,"2020-12-14 00:00:00",positive,60
video,education,"2020-10-22 00:00:00",positive,60
video,education,"2020-07-06 00:00:00",positive,60
video,education,"2021-02-02 00:00:00",negative,5
video,education,"2020-12-30 00:00:00",negative,5
video,education,"2020-11-19 00:00:00",positive,60
video,"healthy eating","2021-06-01 00:00:00",positive,72
video,"healthy eating","2021-02-09 00:00:00",negative,10
video,"healthy eating","2021-02-24 00:00:00",positive,72
video,"healthy eating","2021-05-07 00:00:00",negative,10
video,"healthy eating","2020-10-10 00:00:00",neutral,20
video,"healthy eating","2021-03-07 00:00:00",positive,72
video,"healthy eating","2020-07-14 00:00:00",neutral,20
video,"healthy eating","2021-01-19 00:00:00",neutral,20
photo,food,"2020-10-16 00:00:00",positive,50
photo,food,"2020-12-03 00:00:00",positive,50
photo,food,"2021-06-11 00:00:00",positive,50
photo,food,"2020-11-01 00:00:00",positive,50
photo,food,"2021-03-15 00:00:00",positive,50
photo,culture,"2020-10-28 00:00:00",neutral,35
photo,culture,"2021-03-26 00:00:00",neutral,35
photo,culture,"2021-01-30 00:00:00",negative,0
photo,technology,"2020-07-01 00:00:00",positive,75
audio,animals,"2021-03-30 00:00:00",neutral,20
audio,animals,"2020-06-29 00:00:00",neutral,20
audio,animals,"2020-10-08 00:00:00",neutral,20
audio,animals,"2021-01-06 00:00:00",neutral,20
photo,food,"2020-09-24 00:00:00",positive,30
GIF,"healthy eating","2020-10-03 00:00:00",neutral,35
GIF,"healthy eating","2020-07-17 00:00:00",neutral,35
